,model,exp,member,parent_experiment_id,parent_variant_id,branch_time_in_child,branch_time_in_parent,parent_time_units,branch_method
23,HadGEM3-GC31-LL,hist-nat,r6i1p1f3,piControl,r1i1p1f1,0.0,82800.0,days since 1850-01-01,standard
24,HadGEM3-GC31-LL,hist-nat,r7i1p1f3,piControl,r1i1p1f1,0.0,100800.0,days since 1850-01-01,standard
25,HadGEM3-GC31-LL,hist-nat,r8i1p1f3,piControl,r1i1p1f1,0.0,118800.0,days since 1850-01-01,standard
26,HadGEM3-GC31-LL,hist-nat,r9i1p1f3,piControl,r1i1p1f1,0.0,136800.0,days since 1850-01-01,standard
27,HadGEM3-GC31-LL,historical,r1i1p1f3,piControl,r1i1p1f1,0.0,0.0,days since 1850-01-01-00-00-00,standard
28,HadGEM3-GC31-LL,historical,r2i1p1f3,piControl,r1i1p1f1,0.0,12600.0,days since 1850-01-01-00-00-00,standard
29,HadGEM3-GC31-LL,historical,r3i1p1f3,piControl,r1i1p1f1,0.0,28800.0,days since 1850-01-01-00-00-00,standard
30,HadGEM3-GC31-LL,historical,r4i1p1f3,piControl,r1i1p1f1,0.0,43200.0,days since 1850-01-01-00-00-00,standard
31,HadGEM3-GC31-LL,historical,r5i1p1f3,piControl,r1i1p1f1,0.0,64800.0,days since 1850-01-01,standard
32,HadGEM3-GC31-LL,piClim-4xCO2,r1i1p1f3,piControl,r1i1p1f1,0.0,0.0,days since 1850-01-01,standard
33,HadGEM3-GC31-LL,piClim-control,r1i1p1f3,piControl,r1i1p1f1,0.0,0.0,days since 1850-01-01,standard
34,HadGEM3-GC31-LL,piClim-histall,r1i1p1f3,piControl,r1i1p1f1,0.0,0.0,days since 1850-01-01,standard
35,HadGEM3-GC31-LL,piClim-histall,r2i1p1f3,piControl,r1i1p1f1,0.0,0.0,days since 1850-01-01,standard
36,HadGEM3-GC31-LL,piClim-histall,r3i1p1f3,piControl,r1i1p1f1,0.0,0.0,days since 1850-01-01,standard
37,HadGEM3-GC31-LL,piControl,r1i1p1f1,piControl-spinup,r1i1p1f1,0.0,267840.0,days since 1850-01-01-00-00-00,standard
38,HadGEM3-GC31-LL,ssp126,r1i1p1f3,historical,r1i1p1f3,59400.0,59400.0,days since 1850-01-01,standard
39,HadGEM3-GC31-LL,ssp245,r1i1p1f3,historical,r1i1p1f3,59400.0,59400.0,days since 1850-01-01-00-00-00,standard
40,HadGEM3-GC31-LL,ssp245,r2i1p1f3,historical,r2i1p1f3,59400.0,59400.0,days since 1850-01-01-00-00-00,standard
41,HadGEM3-GC31-LL,ssp245,r3i1p1f3,historical,r3i1p1f3,59400.0,59400.0,days since 1850-01-01-00-00-00,standard
42,HadGEM3-GC31-LL,ssp245,r4i1p1f3,historical,r4i1p1f3,59400.0,59400.0,days since 1850-01-01-00-00-00,standard
43,HadGEM3-GC31-LL,ssp245,r5i1p1f3,historical,r5i1p1f3,59400.0,59400.0,days since 1850-01-01,standard
44,HadGEM3-GC31-LL,ssp585,r1i1p1f3,historical,r1i1p1f3,59400.0,59400.0,days since 1850-01-01,standard
45,HadGEM3-GC31-LL,ssp585,r2i1p1f3,historical,r2i1p1f3,59400.0,59400.0,days since 1850-01-01,standard
46,HadGEM3-GC31-LL,ssp585,r3i1p1f3,historical,r3i1p1f3,59400.0,59400.0,days since 1850-01-01,standard
47,HadGEM3-GC31-LL,ssp585,r4i1p1f3,historical,r4i1p1f3,59400.0,59400.0,days since 1850-01-01,standard
