,model,exp,member,calendar
0,MPI-ESM1-2-LR,1pctCO2,r1i1p1f1,proleptic_gregorian
1,MPI-ESM1-2-LR,abrupt-4xCO2,r1i1p1f1,proleptic_gregorian
2,MPI-ESM1-2-LR,historical,r10i1p1f1,proleptic_gregorian
3,MPI-ESM1-2-LR,historical,r11i1p1f1,proleptic_gregorian
4,MPI-ESM1-2-LR,historical,r12i1p1f1,proleptic_gregorian
5,MPI-ESM1-2-LR,historical,r13i1p1f1,proleptic_gregorian
6,MPI-ESM1-2-LR,historical,r14i1p1f1,proleptic_gregorian
7,MPI-ESM1-2-LR,historical,r15i1p1f1,proleptic_gregorian
8,MPI-ESM1-2-LR,historical,r16i1p1f1,proleptic_gregorian
9,MPI-ESM1-2-LR,historical,r17i1p1f1,proleptic_gregorian
10,MPI-ESM1-2-LR,historical,r18i1p1f1,proleptic_gregorian
11,MPI-ESM1-2-LR,historical,r19i1p1f1,proleptic_gregorian
12,MPI-ESM1-2-LR,historical,r1i1p1f1,proleptic_gregorian
13,MPI-ESM1-2-LR,historical,r20i1p1f1,proleptic_gregorian
14,MPI-ESM1-2-LR,historical,r21i1p1f1,proleptic_gregorian
15,MPI-ESM1-2-LR,historical,r22i1p1f1,proleptic_gregorian
16,MPI-ESM1-2-LR,historical,r23i1p1f1,proleptic_gregorian
17,MPI-ESM1-2-LR,historical,r24i1p1f1,proleptic_gregorian
18,MPI-ESM1-2-LR,historical,r25i1p1f1,proleptic_gregorian
19,MPI-ESM1-2-LR,historical,r26i1p1f1,proleptic_gregorian
20,MPI-ESM1-2-LR,historical,r27i1p1f1,proleptic_gregorian
21,MPI-ESM1-2-LR,historical,r28i1p1f1,proleptic_gregorian
22,MPI-ESM1-2-LR,historical,r29i1p1f1,proleptic_gregorian
23,MPI-ESM1-2-LR,historical,r2i1p1f1,proleptic_gregorian
24,MPI-ESM1-2-LR,historical,r30i1p1f1,proleptic_gregorian
25,MPI-ESM1-2-LR,historical,r3i1p1f1,proleptic_gregorian
26,MPI-ESM1-2-LR,historical,r4i1p1f1,proleptic_gregorian
27,MPI-ESM1-2-LR,historical,r5i1p1f1,proleptic_gregorian
28,MPI-ESM1-2-LR,historical,r6i1p1f1,proleptic_gregorian
29,MPI-ESM1-2-LR,historical,r7i1p1f1,proleptic_gregorian
30,MPI-ESM1-2-LR,historical,r8i1p1f1,proleptic_gregorian
31,MPI-ESM1-2-LR,historical,r9i1p1f1,proleptic_gregorian
32,MPI-ESM1-2-LR,piClim-4xCO2,r1i1p1f1,proleptic_gregorian
33,MPI-ESM1-2-LR,piClim-control,r1i1p1f1,proleptic_gregorian
34,MPI-ESM1-2-LR,piClim-control,r2i1p1f1,proleptic_gregorian
35,MPI-ESM1-2-LR,piClim-control,r3i1p1f1,proleptic_gregorian
36,MPI-ESM1-2-LR,piControl,r1i1p1f1,proleptic_gregorian
37,MPI-ESM1-2-LR,piControl,r2i1p1f1,proleptic_gregorian
38,MPI-ESM1-2-LR,ssp119,r10i1p1f1,proleptic_gregorian
39,MPI-ESM1-2-LR,ssp119,r11i1p1f1,proleptic_gregorian
40,MPI-ESM1-2-LR,ssp119,r12i1p1f1,proleptic_gregorian
41,MPI-ESM1-2-LR,ssp119,r13i1p1f1,proleptic_gregorian
42,MPI-ESM1-2-LR,ssp119,r14i1p1f1,proleptic_gregorian
43,MPI-ESM1-2-LR,ssp119,r15i1p1f1,proleptic_gregorian
44,MPI-ESM1-2-LR,ssp119,r16i1p1f1,proleptic_gregorian
45,MPI-ESM1-2-LR,ssp119,r17i1p1f1,proleptic_gregorian
46,MPI-ESM1-2-LR,ssp119,r18i1p1f1,proleptic_gregorian
47,MPI-ESM1-2-LR,ssp119,r19i1p1f1,proleptic_gregorian
48,MPI-ESM1-2-LR,ssp119,r1i1p1f1,proleptic_gregorian
49,MPI-ESM1-2-LR,ssp119,r20i1p1f1,proleptic_gregorian
50,MPI-ESM1-2-LR,ssp119,r21i1p1f1,proleptic_gregorian
51,MPI-ESM1-2-LR,ssp119,r22i1p1f1,proleptic_gregorian
52,MPI-ESM1-2-LR,ssp119,r23i1p1f1,proleptic_gregorian
53,MPI-ESM1-2-LR,ssp119,r24i1p1f1,proleptic_gregorian
54,MPI-ESM1-2-LR,ssp119,r25i1p1f1,proleptic_gregorian
55,MPI-ESM1-2-LR,ssp119,r26i1p1f1,proleptic_gregorian
56,MPI-ESM1-2-LR,ssp119,r27i1p1f1,proleptic_gregorian
57,MPI-ESM1-2-LR,ssp119,r28i1p1f1,proleptic_gregorian
58,MPI-ESM1-2-LR,ssp119,r29i1p1f1,proleptic_gregorian
59,MPI-ESM1-2-LR,ssp119,r2i1p1f1,proleptic_gregorian
60,MPI-ESM1-2-LR,ssp119,r30i1p1f1,proleptic_gregorian
61,MPI-ESM1-2-LR,ssp119,r3i1p1f1,proleptic_gregorian
62,MPI-ESM1-2-LR,ssp119,r4i1p1f1,proleptic_gregorian
63,MPI-ESM1-2-LR,ssp119,r5i1p1f1,proleptic_gregorian
64,MPI-ESM1-2-LR,ssp119,r6i1p1f1,proleptic_gregorian
65,MPI-ESM1-2-LR,ssp119,r7i1p1f1,proleptic_gregorian
66,MPI-ESM1-2-LR,ssp119,r8i1p1f1,proleptic_gregorian
67,MPI-ESM1-2-LR,ssp119,r9i1p1f1,proleptic_gregorian
68,MPI-ESM1-2-LR,ssp126,r10i1p1f1,proleptic_gregorian
69,MPI-ESM1-2-LR,ssp126,r11i1p1f1,proleptic_gregorian
70,MPI-ESM1-2-LR,ssp126,r12i1p1f1,proleptic_gregorian
71,MPI-ESM1-2-LR,ssp126,r13i1p1f1,proleptic_gregorian
72,MPI-ESM1-2-LR,ssp126,r14i1p1f1,proleptic_gregorian
73,MPI-ESM1-2-LR,ssp126,r15i1p1f1,proleptic_gregorian
74,MPI-ESM1-2-LR,ssp126,r16i1p1f1,proleptic_gregorian
75,MPI-ESM1-2-LR,ssp126,r17i1p1f1,proleptic_gregorian
76,MPI-ESM1-2-LR,ssp126,r18i1p1f1,proleptic_gregorian
77,MPI-ESM1-2-LR,ssp126,r19i1p1f1,proleptic_gregorian
78,MPI-ESM1-2-LR,ssp126,r1i1p1f1,proleptic_gregorian
79,MPI-ESM1-2-LR,ssp126,r20i1p1f1,proleptic_gregorian
80,MPI-ESM1-2-LR,ssp126,r21i1p1f1,proleptic_gregorian
81,MPI-ESM1-2-LR,ssp126,r22i1p1f1,proleptic_gregorian
82,MPI-ESM1-2-LR,ssp126,r23i1p1f1,proleptic_gregorian
83,MPI-ESM1-2-LR,ssp126,r24i1p1f1,proleptic_gregorian
84,MPI-ESM1-2-LR,ssp126,r25i1p1f1,proleptic_gregorian
85,MPI-ESM1-2-LR,ssp126,r26i1p1f1,proleptic_gregorian
86,MPI-ESM1-2-LR,ssp126,r27i1p1f1,proleptic_gregorian
87,MPI-ESM1-2-LR,ssp126,r28i1p1f1,proleptic_gregorian
88,MPI-ESM1-2-LR,ssp126,r29i1p1f1,proleptic_gregorian
89,MPI-ESM1-2-LR,ssp126,r2i1p1f1,proleptic_gregorian
90,MPI-ESM1-2-LR,ssp126,r30i1p1f1,proleptic_gregorian
91,MPI-ESM1-2-LR,ssp126,r3i1p1f1,proleptic_gregorian
92,MPI-ESM1-2-LR,ssp126,r4i1p1f1,proleptic_gregorian
93,MPI-ESM1-2-LR,ssp126,r5i1p1f1,proleptic_gregorian
94,MPI-ESM1-2-LR,ssp126,r6i1p1f1,proleptic_gregorian
95,MPI-ESM1-2-LR,ssp126,r7i1p1f1,proleptic_gregorian
96,MPI-ESM1-2-LR,ssp126,r8i1p1f1,proleptic_gregorian
97,MPI-ESM1-2-LR,ssp126,r9i1p1f1,proleptic_gregorian
98,MPI-ESM1-2-LR,ssp245,r10i1p1f1,proleptic_gregorian
99,MPI-ESM1-2-LR,ssp245,r11i1p1f1,proleptic_gregorian
100,MPI-ESM1-2-LR,ssp245,r12i1p1f1,proleptic_gregorian
101,MPI-ESM1-2-LR,ssp245,r13i1p1f1,proleptic_gregorian
102,MPI-ESM1-2-LR,ssp245,r14i1p1f1,proleptic_gregorian
103,MPI-ESM1-2-LR,ssp245,r15i1p1f1,proleptic_gregorian
104,MPI-ESM1-2-LR,ssp245,r16i1p1f1,proleptic_gregorian
105,MPI-ESM1-2-LR,ssp245,r17i1p1f1,proleptic_gregorian
106,MPI-ESM1-2-LR,ssp245,r18i1p1f1,proleptic_gregorian
107,MPI-ESM1-2-LR,ssp245,r19i1p1f1,proleptic_gregorian
108,MPI-ESM1-2-LR,ssp245,r1i1p1f1,proleptic_gregorian
109,MPI-ESM1-2-LR,ssp245,r20i1p1f1,proleptic_gregorian
110,MPI-ESM1-2-LR,ssp245,r21i1p1f1,proleptic_gregorian
111,MPI-ESM1-2-LR,ssp245,r22i1p1f1,proleptic_gregorian
